PERIOD,START DATE,END DATE,GROSS SALES (NOT INCLUDING REST RELIEF FEE),NET SALES (NOT INCLUDING REST RELIEF FEE),ADJ Net Sales (Sales factoring in UE Payout),UE ADJUSTMENTS (Neg means that we owe UE) ,ADJ ADJ Net Sales (Adj NetSales factoring what UE owes),RP UE AD SPEND,PP UE AD SPEND,NEW NET ADJ SALES,PRIME COST %,LAST YEAR NET,NOI,NOI %,Q2 NET SALES ESTIMATE ($),NET SALES VARIANCE ($),Q2 PROFIT ESTIMATE ($),PROFIT VARIANCE ($),COGS $,COGS %,Last Year Customer Count,Per Person Average,Restaurant Relief Fee,WEEKLY SALARIES,HOURLY WAGES,TIP MAKE UP,Tips,LABOR $ W/ BENEFITS,LABOR %,ADJ ADJ LABOR %,COG% (Adj),EXPENSES,EXPENSES %,TOTAL GUEST COUNT,FIRST PARTY ORDER COUNT,FIRST PARTY SALES,FIRST PARTY CHECK AVE,% FIRST PARTY SALES,EZCater,ON SALES 1AM-9AM,UE ORDER COUNT,UE SALES,UE AVE CHECK,UBER EATS TOTAL PAYOUT,UE Adjustmts,FREE PROMO ORDER COUNT (RP+PP),% FREE PROMO (RP+PP),UE ORDERS (RP),UE RP SALES,FREE PROMO ORDER COUNT (RP),FREE PROMO % (RP),Sate & Chili,DJ STRAW,DJ MANGO,RP PAYOUT,UE RP Promos,UE RP Mkt Paid,UE RP Ad Credits Paid,Other RP Payments if Any,UE RP Adj (Negative means we owe),UE ORDERS (PP),PHO PLAY SALES,FREE ITEM PROMO (PP),FREE ITEM PROMO (PP),Sate & Chili,DJ STRAW,DJ MANGO,PHO PLAY PAYOUT,UE PP Promos,UE PP Mkt Paid,UE PP Ad Credits Paid,Other Payments PP (If Any),UE PP Adj (Negative means we owe),FOOD COST %,BEV COST %,STAFFING LEVEL,NPS,# NPS Responses,SECRET SHOPPER,FOH HoN,# RESPONSES,BOH HoN,# RESPONSES,FOH Jolt,BOH Jolt,Health Inspection,In-Store Inspection,PROFIT from QBO,,Revenue Per Labor Hour,Dine-In Sales,Takeout + DD Delivery Sales,Catering Sales,Third Party Sales,JOLT CHECKLIST,Third Party Sales (After Fees),Late Night Sales,Toast Payroll Actual Labor,NOTES,,,Fixed Costs,Time Period,Weekly Cost,2019 Actual,Updated?,Notes
,9/15/25,9/21/25,161018.15,159817.88,"$75,760","$9,919.67"," $ 85,679.56 "," $ 15,702.88 ","10,656.78","108,356",57.48%,#REF!, $ (608.68),,,,,,"26,318",24.29%,,,,"9,622","24,167",,"$1,088.17","35,971",33.20%,41.98%,34.74%,24000.00,342.53%,"3,191",888,,,,,,"2,303","141,277",61.34,"$57,218.81","$9,920",558,24.23%,1483,"$93,579",381,25.69%,,,,"$39,562.15","$48,632.57","$9,687.86","$7,380.29",$0.00,"$7,248",820,"$47,697",177,21.59%,,,,"$17,657","$25,546","$5,093","$5,009",$0,"$2,672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P10,9/8/25,9/14/25,157550.72,156439.68,"$89,496","-$7,523.89"," $ 81,971.69 "," $ 15,738.00 ","11,879.00","105,904",57.52%,#REF!," $ (2,942.01)",,,,,,"25,559",24.13%,,,,"9,622","23,752",,"$1,233.81","35,354",33.38%,43.13%,28.56%,24000.00,342.53%,"3,086",830,,,,,,"2,256","138,726",61.49,"$71,782.06","-$7,524",544,24.11%,1448,"$91,282",356,24.59%,,,,"$50,388.66","$47,189.41","$9,406.95","$6,663.43","$10,882.44","-$3,358",808,"$47,444",188,23.27%,,,,"$21,393","$26,003","$5,177","$6,282","$5,708","-$4,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/1/25,9/7/25,156643.93,155280.77,"$74,701","$11,234.21"," $ 85,935.29 "," $ 13,051.00 ","11,680.00","105,362",56.93%,#REF!," $ 1,956.35 ",,,,,,"25,068",23.79%,,,,"9,622","23,017",,$901.97,"34,911",33.13%,40.62%,33.56%,24000.00,342.53%,"3,149",813,,,,,,"2,336","140,163",60.00,"$59,582.87","$11,234",514,22.00%,1526,"$91,338",335,21.95%,,,,"$40,048.32","$46,623.24","$9,319.80","$6,597.19",$0.00,"$7,395",810,"$48,824",179,22.10%,,,,"$19,535","$26,109","$5,216","$3,999",$0,"$3,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/25/25,8/31/25,"136,832.45","135,922.59","$83,312","-$5,697.51"," $ 77,614.09 "," $ 13,894.00 ","5,759.00","92,292",61.30%,#REF!," $ (2,958.36)",,,,,,"21,364",23.15%,,,,"9,622","23,383",,$996.67,"35,209",38.15%,45.36%,25.64%,24000.00,342.53%,"2,794",795,,,,,,"1,999","119,132",59.60,"$66,520.62","-$5,698",444,22.21%,1416,"$85,437",313,22.10%,,,,"$49,165.50","$44,085.34","$11,912.94","$5,729.65","$9,017.50","-$4,617",583,"$33,695",131,22.47%,,,,"$17,355","$18,230","$4,145","$2,623","$3,426","-$1,080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/18/25,8/24/25,145299.93,144143.21,"$78,649","$2,371.12"," $ 81,020.01 "," $ 12,242.00 ","6,419.00","97,801",59.86%,#REF!," $ (1,519.32)",,,,,,"23,247",23.77%,,,,"9,622","23,696",,"$1,233.70","35,293",36.09%,43.56%,29.56%,24000.00,342.53%,"2,933",904,,,,,,"2,029","124,962",61.59,"$59,468.16","$2,371",536,26.42%,1427,"$89,427",382,26.77%,,,,"$44,924.51","$47,249.62","$12,549.23","$5,952.39","$3,611.89","$1,511",602,"$35,536",154,25.58%,,,,"$14,544","$19,563","$4,498","$3,509",$914,$860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9,8/11/25,8/17/25,133814.85,132839.57,"$71,439","$1,314.69"," $ 72,753.60 "," $ 12,340.00 ","7,798.00","89,753",60.12%,#REF!," $ (5,206.36)",,,,,,"20,468",22.81%,,,,"9,622","21,804",,$979.30,"33,492",37.32%,46.03%,28.65%,24000.00,342.53%,"2,715",741,,,,,,"1,974","118,835",60.20,"$57,434.31","$1,315",423,21.43%,1365,"$82,999",294,21.54%,,,,"$43,650.53","$41,999.61","$11,323.45","$5,781.98","$4,231.75",-$337,609,"$35,836",129,21.18%,,,,"$13,784","$19,301","$4,353","$3,646",$0,"$1,652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/4/25,8/10/25,136793.35,135715.77,"$87,477","-$11,952.29"," $ 75,524.72 "," $ 12,869.00 ","8,482.00","92,863",58.74%,#REF!," $ (3,019.21)",,,,,,"21,273",22.91%,,,,"9,622","21,540",,$915.60,"33,271",35.83%,44.05%,24.32%,24000.00,342.53%,"2,852",774,,,,,,"2,078","119,415",57.47,"$71,176.29","-$11,952",,,1430,"$84,654",,,,,,"$53,915.40","$42,019.75","$12,282.46","$6,188.30","$12,695.25","-$10,156",648,"$34,761",,,,,,"$17,261","$18,359","$5,076","$3,368","$2,531","-$1,796",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/28/25,8/3/25,131429.01,130602.7,"$70,312","$2,272.27"," $ 72,584.66 "," $ 13,076.00 ","5,202.00","89,312",61.18%,#REF!," $ (6,057.71)",-,,,,,"20,137",22.55%,,,,"9,622","22,708",,$961.84,"34,505",38.63%,47.54%,28.64%,24000.00,342.53%,"2,781",778,,,,,,"2,003","115,436",57.63,"$55,145.59","$2,272",,,1485,"$86,818",,,,,,"$42,129.50","$42,134.08","$12,572.15","$6,726.94",$0.00,"$1,768",518,"$28,618",,,,,,"$13,016","$14,831","$4,434","$2,477",$0,$504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/21/25,7/27/25,136318.35,135227.12,"$74,425","$2,462.68"," $ 76,888.11 "," $ 15,646.00 ","5,101.00","93,544",57.59%,#REF!, $ (979.81),-,,,,,"21,475",22.96%,,,,"9,622","21,016",,"$1,189.62","32,393",34.63%,42.13%,28.85%,24000.00,342.53%,"2,815",843,,,,,,"1,972","115,930",58.79,"$55,128.73","$2,463",,,1498,"$88,506",,,,,,"$42,570.56","$43,331.11","$12,938.54","$7,108.33",$0.00,"$1,619",474,"$27,424",,,,,,"$12,558","$14,520","$4,342","$2,074",$0,$844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8,7/14/25,7/20/25,122343.3,121411.1,"$67,053","$3,216.52"," $ 70,269.32 "," $ 13,469.00 ","3,453.00","83,443",61.37%,#REF!," $ (4,943.34)",-,,,,,"18,459",22.12%,,,,"9,622","21,303",,"$1,148.98","32,753",39.25%,46.61%,27.53%,24000.00,342.53%,"2,592",890,,,,,,"1,702","104,640",61.48,"$50,282.16","$3,217",,,1332,"$83,768",,,,,,"$40,818.47","$41,832.15","$12,500.45","$5,778.66",$0.00,"$2,637",370,"$20,872",,,,,,"$9,464","$11,081","$3,305","$1,656",,$580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/7/25,7/13/25,117032.16,116206.5,"$63,169","$2,550.05"," $ 65,718.96 "," $ 12,676.00 ","3,618.00","79,646",64.10%,#REF!," $ (9,331.33)",-,,,,,"17,144",21.53%,,,,"11,466","20,304",,$946.38,"33,906",42.57%,51.59%,27.14%,24000.00,342.53%,"2,461",752,,,,,,"1,709","102,176",59.79,"$49,138.81","$2,550",,,1332,"$80,763",,,,,,"$39,180.46","$40,029.11","$11,969.68","$6,068.77",$0.00,"$1,976",377,"$21,413",,,,,,"$9,958","$11,253","$3,367","$1,685",$0,$574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/30/25,7/6/25,98224.23,97441.91,"$72,676","-$17,388.42"," $ 55,287.30 "," $ 12,151.00 ","3,299.00","68,801",71.34%,#REF!," $ (17,792.11)",-,,,,,"13,622",19.80%,,,,"11,466","21,791",,"$1,022.05","35,458",51.54%,64.13%,18.74%,24000.00,342.53%,"2,169",776,,,,,,"1,393","81,109",58.23,"$56,342.46","-$17,388",,,1060,"$62,660",,,,,,"$37,770.39","$31,550.89","$8,033.09","$5,800.89","$9,835.07","-$7,894",333,"$18,449",,,,,,"$18,572","$9,301","$2,781","$1,530","$9,835","-$9,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/23/25,6/29/25,95911.76,94772.68,"$49,922","$6,370.60"," $ 56,292.65 "," $ 11,513.00 ","3,051.00","68,147",72.79%,#REF!," $ (17,309.77)",-,,,,,"13,227",19.41%,,,,"11,466","22,643",,"$1,040.48","36,375",53.38%,64.62%,26.50%,24000.00,342.53%,,"-1,379",,,,,,"1,379","77,044",55.87,"$32,192.94","$6,371",,,1061,"$60,004",,,,,,"$24,305.00","$29,555.17","$3,730.27","$5,109.12",$0.00,"$5,938",318,"$17,040",,,,,,"$7,888","$8,868","$2,649","$1,353",$0,$432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7,6/16/25,6/22/25,"89,585.77","88,428.34","$73,499","-$23,037.37"," $ 50,462.07 "," $ 10,718.00 ","2,662.00","62,770",76.98%,#REF!," $ (21,859.57)",-,,,,,"11,712",18.66%,,,,"11,466","23,368",,"$1,552.11","36,610",58.32%,72.55%,15.93%,24000.00,342.53%,,"-1,289",,,,,,"1,289","73,169",56.76,"$58,239.62","-$23,037",,,1016,"$58,046",,,,,,"$39,521.49","$28,101.52","$8,477.57","$5,314.50","$11,789.37","-$11,531",273,"$15,123",,,,,,"$18,718","$7,798","$2,322","$1,294","$11,789","-$11,507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/9/25,6/15/25,95155.03,94122.87,"$54,472","$2,519.84"," $ 56,991.88 "," $ 6,935.00 ","2,504.00","68,314",74.03%,#REF!," $ (16,879.75)",-,,,,,"12,885",18.86%,,,,"11,466","23,838",,"$1,042.69","37,687",55.17%,66.13%,23.65%,23300.00,332.54%,,"-1,324",,,,,,"1,324","78,523",59.31,"$38,872.34","$2,520",,,1022,"$61,999",,,,,,"$30,828.75","$30,686.25","$9,282.53","$4,261.55",$0.00,"$1,799",302,"$16,524",,,,,,"$8,044","$8,369","$2,404","$1,060",$0,$721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/2/25,6/8/25,96389.93,95191.87,"$54,682","$4,718.16"," $ 59,400.57 "," $ 8,393.00 ","2,256.00","69,681",72.79%,#REF!," $ (14,618.34)",-,,,,,"13,307",19.10%,,,,"11,466","23,791",,"$1,245.52","37,412",53.69%,62.98%,24.33%,23300.00,332.54%,,"-1,328",,,,,,"1,328","77,507",58.36,"$36,997.73","$4,718",,,991,"$59,167",,,,,,"$29,587.99","$29,584.81","$8,900.55","$3,751.71",$0.00,"$2,140",337,"$18,341",,,,,,"$7,410","$9,560","$1,122","$1,080",$0,"$2,578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/26/25,6/1/25,108009.14,106962.19,"$58,003","$5,851.92"," $ 63,854.83 "," $ 9,187.00 ","3,498.00","77,502",69.12%,#REF!," $ (13,015.78)",-,,,,,"15,663",20.21%,,,,"11,466","24,140",,"$1,144.76","37,907",48.91%,59.37%,27.00%,23300.00,332.54%,,"-1,496",,,,,,"1,496","89,255",59.66,"$40,295.54","$5,852",,,1055,"$63,968",,,,,,"$31,179.76","$32,286.47","$9,778.46","$4,604.80",$0.00,"$1,760",441,"$25,286",,,,,,"$9,116","$12,990",$594,"$1,809",$0,"$4,092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,5/19/25,5/25/25,102223.62,100814.25,"$57,251","$5,115.33"," $ 62,366.10 "," $ 8,566.00 ","3,961.00","74,182",69.11%,#REF!," $ (12,199.57)",-,,,,,"14,618",19.71%,,,,"11,466","23,118",,"$1,267.78","36,648",49.40%,58.76%,25.53%,23300.00,332.54%,,"-1,384",,,,,,"1,384","81,261",58.71,"$37,697.71","$5,115",,,1006,"$60,890",,,,,,"$31,000.65","$30,132.89","$9,101.98","$3,535.18",$0.00,"$2,429",378,"$20,371",,,,,,"$6,697","$10,418",$505,"$2,018",$0,"$2,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/12/25,5/18/25,104277.07,103042.88,"$56,892","$6,148.21"," $ 63,039.87 "," $ 6,723.00 ","4,398.00","74,927",66.05%,#REF!," $ (9,747.85)",-,,,,,"14,882",19.86%,,,,"11,466","21,060",,"$1,065.29","34,606",46.19%,54.90%,26.16%,23300.00,332.54%,,"-1,496",,,,,,"1,496","85,312",57.03,"$39,160.80","$6,148",,,1031,"$60,441",,,,,,"$30,417.98","$30,129.01","$9,037.75","$3,629.39",$0.00,"$2,397",465,"$24,871",,,,,,"$8,743","$12,684",$634,"$1,958",$0,"$3,751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5/5/25,5/11/25,110966.32,109785.95,"$86,695","-$17,475.06"," $ 69,219.60 "," $ 8,071.00 ","4,841.00","75,267",68.38%,#REF!," $ (5,546.03)",-,,,,,"16,964",22.54%,,,,"11,466","21,017",,"$1,117.11","34,502",45.84%,49.84%,19.57%,23300.00,332.54%,,"-1,514",,,,,,"1,514","84,718",55.96,"$61,626.49","-$17,475",,,1111,"$62,538",,,,,,"$42,902.16","$30,013.56","$8,962.43","$4,025.05","$11,352.69","-$9,333",403,"$22,180",,,,,,"$18,724","$11,485",$559,"$1,973","$11,353","-$8,142",,,,,,,,,,,,,,,,,,,,,,,,,,"added Teddy, removed Beatriz",,,,,,,,
,4/28/25,5/4/25,"117,568.01","116,350.15","$68,011","$6,285.00"," $ 74,295.91 "," $ 8,549.00 ","4,162.00","86,426",59.16%,#REF!, $ (135.95),-,,,,,"18,319",21.20%,,,,"10,643","21,198",,"$2,010.93","32,813",37.97%,44.17%,26.94%,23300.00,332.54%,,"-1,568",,,,,,"1,568","90,861",57.95,"$42,522.11","$6,285",,,1185,"$69,849",,,,,,"$35,605.78","$34,866.67","$10,414.27","$3,786.79",$0.00,"$3,232",383,"$21,012",,,,,,"$6,916","$11,034",$550,"$1,914",$0,"$3,053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5,4/21/25,4/27/25,104869.24,103872.86,"$81,162","-$19,187.51"," $ 61,974.49 "," $ 11,052.00 ","2,074.00","75,638",59.89%,#REF!," $ (6,626.96)",-,,,,,"15,101",19.96%,,,,"10,643","17,949",,"$1,136.59","30,201",39.93%,48.73%,18.61%,23300.00,332.54%,,"-1,538",,,,,,"1,538","85,614",55.67,"$62,902.71","-$19,188",,,1202,"$68,011",,,,,,"$44,066.69","$33,184.35","$9,919.85","$5,909.31","$11,743.90","-$10,981",336,"$17,603",,,,,,"$18,836","$9,145",$523,$512,"$11,744","-$8,207",,,,,,,,,,,,,,,,,,,,,,,,,,"added Sebastian, removed Ivan",,Sum,,,0,,,
,4/14/25,4/20/25,109661.89,108515.02,"$55,808","$4,163.74"," $ 59,971.55 "," $ 12,624.00 ","5,828.00","78,781",61.18%,#REF!," $ (40,933.95)",-,,,,,"15,990",20.30%,,,,"11,893","18,535",,"$1,147.94","32,208",40.88%,53.71%,28.65%,52707.21,752.24%,,"-1,577",,,,,,"1,577","90,643",57.48,"$37,936.13","$4,164",,,1192,"$69,405",,,,,,"$32,578.74","$33,749.83","$8,993.69","$5,628.45",$0.00,"$2,253",385,"$21,239",,,,,,"$5,357","$11,304",$529,"$3,212",$0,"$1,911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/7/25,4/13/25,115866.7,114950.84,"$55,089","$11,977.46"," $ 67,066.90 "," $ 11,409.00 ","7,634.00","84,525",59.01%,#REF!," $ (42,672.99)",-,,,,,"17,415",20.60%,,,,"11,893","18,776",,"$1,156.46","32,464",38.41%,48.40%,31.61%,59861.40,854.35%,,"-1,699",,,,,,"1,699","95,705",56.33,"$35,843.22","$11,977",,,1242,"$68,723",,,,,,"$28,298.58","$33,210.85","$2,862.03","$4,755.81",$19.40,"$8,968",457,"$26,981",,,,,,"$7,545","$14,413",$748,"$3,450",$0,"$3,009",,,,,,,,,,,,,,,,,,,,,,,,,,"added Aaron, partial increase for David N; partial decrease for Ivan; removed Edgar",,Uniform: Shoes for Crews Estimate,,Monthly,0,,,
,3/31/25,4/6/25,100836.08,99811.85,"$50,273","$8,686.93"," $ 58,959.97 "," $ 8,685.00 ","6,896.00","74,910",62.00%,#REF!," $ (37,020.60)",-,,,,,"14,469",19.32%,,,,"11,824","18,752",,"$1,509.51","31,972",42.68%,54.23%,28.78%,49538.81,707.02%,,"-1,466",,,,,,"1,466","79,741",54.39,"$30,201.91","$8,687",,,1059,"$56,920",,,,,,"$23,800.80","$26,599.22","$2,172.47","$4,234.17",$0.00,"$6,893",407,"$22,820",,,,,,"$6,401","$12,130","$1,007","$3,264",$0,"$1,794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4,3/24/25,3/30/25,102733.96,101798.22,"$58,759",$237.69," $ 58,996.43 "," $ 9,038.00 ","6,889.00","75,157",61.44%,#REF!," $ (30,218.36)",-,,,,,"15,036",20.01%,,,,"11,824","17,951",,"$1,466.04","31,139",41.43%,52.78%,25.59%,43039.48,614.26%,,"-1,463",,,,,,"1,463","80,031",54.70,"$36,991.84",$238,,,1056,"$57,415",,,,,,"$28,491.63","$27,457.59","$8,207.90","$4,345.51",$0.00,"$1,175",407,"$22,617",,,,,,"$8,500","$11,845","$3,544","$3,316",$0,-$938,,,,,,,,,,,,,,,,,,,,,,,,,,partial increase for Ivan,,Washington Gas,500,Monthly,125,,,
,3/17/25,3/23/25,103885.51,103004.67,"$57,823","$1,495.17"," $ 59,318.07 "," $ 8,795.00 ","6,535.00","74,275",61.72%,#REF!," $ (31,706.33)",-,,,,,"14,849",19.99%,,,,"11,824","17,490",,"$1,137.10","30,994",41.73%,52.25%,25.68%,45181.77,644.84%,,"-1,523",,,,,,"1,523","85,528",56.16,"$40,346.05","$1,495",,,1093,"$61,237",,,,,,"$30,644.34","$30,008.48","$8,957.07","$3,930.69",$0.00,"$2,116",430,"$24,290",,,,,,"$9,702","$12,508","$3,738","$3,137",$0,-$621,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electricty,3000,Monthly,750,,,
,3/10/25,3/16/25,101244.4,100101.9,"$62,611","-$5,707.89"," $ 56,903.13 ",,," $ 71,875.65 ",62.06%,#REF!," $ (25,195.06)",-,,,,,"14,229",19.80%,,,,"11,824","16,823",,"$1,030.57","30,378",42.26%,53.39%,22.73%,37490.88,535.07%,,"-1,542",,,,,,"1,542","83,013",53.83,"$45,522.10","-$5,708",,,1087,"$56,513",,,,,,"$36,667.70","$27,824.34","$8,299.25","$2,208.41","$10,000.00","-$6,595",455,"$26,500",,,,,,"$8,854","$14,582","$4,366","$2,038",$0,$888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pest Control,170,Monthly,43,,,
,3/3/25,3/9/25,107239.39,106505.09,"$70,359","-$12,136.03"," $ 58,222.70 ",,," $ 76,720.99 ",59.69%,#REF!," $ (23,722.26)",-,,,,,"15,495",20.20%,,,,"11,824","16,766",,"$1,040.43","30,304",39.50%,52.05%,22.02%,36146.37,515.88%,,"-1,622",,,,,,"1,622","89,567",55.22,"$53,421.04","-$12,136",,,1149,"$61,647",,,,,,"$34,836.24","$32,918.27","$9,845.17",$0.00,"$10,038","-$3,424",473,"$27,921",,,,,,"$18,585","$16,485","$4,940",$0,"$12,014","-$8,712",,,,,,,,,,,,,,,,,,,,,,,,,,removed David M and Maria O ,,Cintas,1700,Monthly,425,,,
P3,2/24/25,3/2/25,107184.6,106134.95,"$50,240","$9,746.99"," $ 59,987.22 ",,," $ 74,688.52 ",61.73%,#REF!," $ (42,012.75)",-,,,,,"15,414",20.64%,,,,"13,930","15,149",,"$1,177.64","30,691",41.09%,51.16%,30.68%,55894.72,797.73%,,"-1,627",,,,,,"1,627","89,264",54.86,"$33,368.82","$9,747",,,1195,"$65,030",,,,,,"$27,271.90","$34,506.54","$10,319.22",$0.00,,"$6,934",432,"$24,233",,,,,,"$6,097","$14,028","$4,201",$0,,"$2,813",,,,,,,,,,,,,,,,,,,,,,,,,,increase Edgar C salary,,8x8,61,Monthly,15,,,
,2/17/25,2/23/25,109486.69,108483.95,"$55,593","$9,892.43"," $ 65,485.91 ",,," $ 76,583.94 ",61.46%,#REF!," $ (34,474.84)",-,,,,,"16,071",20.98%,,,,"13,805","15,742",,"$1,365.25","30,999",40.48%,47.34%,28.91%,52890.47,754.86%,,"-1,641",,,,,,"1,641","89,743",54.69,"$36,852.07","$9,892",,,1204,"$64,206",,,,,,"$28,483.88","$34,016.19","$10,160.25",$0.00,,"$6,848",437,"$25,536",,,,,,"$8,368","$15,164","$4,538",$0,,"$3,045",,,,,,,,,,,,,,,,,,,,,,,,,,,,Envysion,140,Monthly,35,,,
,2/10/25,2/16/25,"105,017.37","103,906.80","$76,479","-$14,939.65"," $ 61,539.00 ",,," $ 72,003.70 ",62.90%,#REF!," $ (11,181.79)",-,,,,,"14,719",20.44%,,,,"13,805","14,916",,$926.90,"30,573",42.46%,49.68%,19.25%,27428.16,391.46%,,"-1,610",,,,,,"1,610","89,528",55.61,"$62,099.55","-$14,940",,,1142,"$63,775",,,,,,"$40,687.92","$34,403.29","$10,274.35","$2,582.10","$10,000","-$5,655",468,"$25,752",,,,,,"$21,412","$14,767","$4,428","$2,240","$10,000","-$9,285",,,,,,,,,,,,,,,,,,,,,,,,,,moved Ivan to be 100% Eatery salary,,Toast,1000,Monthly,250,,,
,2/3/25,2/9/25,"$114,857","$113,877","$53,638","$13,199.50"," $ 66,837.50 ",,," $ 79,326.85 ",57.35%,#REF!," $ (38,898.12)",-,,,,,"16,922",21.33%,,,,"13,180","14,746",,"$1,949.00","28,574",36.02%,42.75%,31.55%,60239.00,859.74%,,"-1,702",,,,,,"1,702","97,408",57.23,"$37,169.00","$13,200",,,1315,"$75,355",,,,,,"$30,079.00","$40,846.00","$10,599.00",$0.00,,"$9,824",387,"$22,053",,,,,,"$7,090","$12,977","$3,113",$0,,"$3,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,American Disposal Service,0,Monthly,0,,,
P2,1/27/25,2/2/25,"$146,856","$145,790","$65,964","$22,278.00"," $ 88,242.00 ",,," $ 96,864.62 ",54.60%,#REF!," $ (44,476.02)",-,,,,,"24,318",25.10%,,,,"13,180","14,746",,"$1,949.00","28,574",29.50%,32.38%,36.87%,79826.00,1139.28%,,"-1,969",,,,,,"1,969","119,193",60.53,"$39,367.00","$22,278",,,1569,"$95,557",,,,,,"$33,028.00","$55,843.00","$10,887.00",$0.00,,"$17,035",400,"$23,636",,,,,,"$6,339","$13,157","$1,335",$0,,"$5,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiser Medical Insurance,2000,Monthly,500,,,
,1/20/25,1/26/25,"$137,306","$136,257","$57,245","$19,372.00"," $ 76,617.00 ",,," $ 92,680.42 ",54.95%, NET SALES (NOT INCLUDING REST RELIEF FEE) ," $ (53,318.72)",-,,,,,"21,538",23.24%,,,,"13,180","14,746",,"$1,211.00","29,386",31.71%,38.35%,37.62%,79012.00,1127.67%,,"-1,969",,,,,,"1,969","118,395",60.13,"$39,383.00","$19,372",,,1553,"$92,909",,,,,,"$32,882.00","$54,802.00","$13,682.00",$0.00,,"$13,719",416,"$25,486",,,,,,"$6,501","$14,132","$1,413",$0,,"$5,653",,,,,,,,,,,,,,,,,,,,,,,,,,,,Erie Insurance,720,Monthly,180,,,
,1/13/25,1/19/25,"$137,318","$136,389","$75,594","-$2,369.00"," $ 73,225.00 ",,," $ 98,205.55 ",51.88%," $ 247,853.05 "," $ (38,520.42)",-,,,,,"21,564",21.96%,,,,"13,180","14,746",,"$1,211.00","29,386",29.92%,40.13%,28.53%,60795.00,867.67%,,"-1,909",,,,,,"1,909","118,524",62.09,"$57,729.00","-$2,369",,,1570,"$98,684",,,,,,"$48,591.00","$61,664.00","$16,130.00","$11,073.00","$5,000","-$1,371",339,"$19,840",,,,,,"$9,138","$11,116","$1,036","$3,520","$2,000",-$998,,,,,,,,,,,,,,,,,,,,,,,,,, full salary increase for David N and Josh,,The Forks CPAs Accounting and Payroll,1075,Monthly,269,,,
,1/6/25,1/12/25,"$136,282","$135,352","$70,831","$1,930.00"," $ 72,761.00 ",,," $ 94,175.54 ",53.34%," $ 235,837.62 "," $ (41,992.60)",-,,,,,"20,970",22.27%,,,,"12,873","14,746",,"$1,016.00","29,263",31.07%,40.22%,29.61%,64521.00,920.85%,,"-1,845",,,,,,"1,845","121,360",65.78,"$56,839.00","$1,930",,,1464,"$97,659",,,,,,"$48,152.00","$60,997.00","$16,709.00","$8,422.00","$5,000",$368,381,"$23,701",,,,,,"$8,687","$13,431","$1,431","$3,722",,"$1,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,27000,Monthly,6750,,,
P1,12/30/24,1/5/25,"$135,436","$134,487","$57,775","$13,996.50"," $ 71,771.50 ",,," $ 89,092.73 ",56.55%," $ 271,701.82 "," $ (55,320.30)",-,,,,,"21,035",23.61%,,,,"12,873","14,746",,$942.00,"29,344",32.94%,40.89%,36.41%,76712.00,1094.84%,,"-1,841",,,,,,"1,841","118,107",64.15,"$41,395.00","$13,997",,,1421,"$93,178",,,,,,"$35,686.00","$56,632.00","$18,033.00",$0.00,,"$10,283",420,"$24,929",,,,,,"$5,709","$13,955","$3,264",$0,,"$3,714",,,,,,,,,,,,,,,,,,,,,,,,,,"partial increase for David N and Josh, increase for Dania, Mabel & Maria's salary; added Sabino",,Name,Fixed Costs,Time Period,Weekly Cost,,,
